Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
Out	C4:7C:8D:64:5D:17	2019-09-21 01:30:06	Flower care	21.0	7	35	15	100
In	C4:7C:8D:64:76:67	2019-09-21 01:40:02	Flower care	20.4	21	65	146	36
Out	C4:7C:8D:64:5D:17	2019-09-21 01:40:18	Flower care	21.0	7	30	16	100
In	C4:7C:8D:64:76:67	2019-09-21 01:50:02	Flower care	20.4	21	65	145	35
Out	C4:7C:8D:64:5D:17	2019-09-21 01:50:04	Flower care	20.8	8	87	16	100
In	C4:7C:8D:64:76:67	2019-09-21 02:00:02	Flower care	20.2	21	65	146	36
Out	C4:7C:8D:64:5D:17	2019-09-21 02:00:06	Flower care	20.7	8	30	15	100
In	C4:7C:8D:64:76:67	2019-09-21 02:10:02	Flower care	20.2	21	45	146	36
Out	C4:7C:8D:64:5D:17	2019-09-21 02:10:04	Flower care	20.6	8	89	15	100
In	C4:7C:8D:64:76:67	2019-09-21 02:20:02	Flower care	19.7	21	0	148	35
Out	C4:7C:8D:64:5D:17	2019-09-21 02:20:06	Flower care	20.5	6	69	15	100
In	C4:7C:8D:64:76:67	2019-09-21 02:30:02	Flower care	20.0	21	66	145	35
Out	C4:7C:8D:64:5D:17	2019-09-21 02:30:03	Flower care	20.5	8	69	15	100
In	C4:7C:8D:64:76:67	2019-09-21 02:40:02	Flower care	19.7	21	0	147	35
Out	C4:7C:8D:64:5D:17	2019-09-21 02:40:05	Flower care	20.4	6	53	13	100
In	C4:7C:8D:64:76:67	2019-09-21 02:50:01	Flower care	19.8	21	24	146	35
Out	C4:7C:8D:64:5D:17	2019-09-21 02:50:04	Flower care	20.4	6	89	15	100
In	C4:7C:8D:64:76:67	2019-09-21 03:00:02	Flower care	19.8	21	65	146	35
Out	C4:7C:8D:64:5D:17	2019-09-21 03:00:06	Flower care	20.3	6	30	13	100
In	C4:7C:8D:64:76:67	2019-09-21 03:10:02	Flower care	19.5	21	4	147	33
Out	C4:7C:8D:64:5D:17	2019-09-21 03:10:04	Flower care	20.3	8	69	15	100
In	C4:7C:8D:64:76:67	2019-09-21 03:20:02	Flower care	19.8	21	66	145	33
Out	C4:7C:8D:64:5D:17	2019-09-21 03:20:05	Flower care	20.3	8	50	15	100
In	C4:7C:8D:64:76:67	2019-09-21 03:30:01	Flower care	19.7	21	66	145	35
Out	C4:7C:8D:64:5D:17	2019-09-21 03:30:05	Flower care	20.2	8	55	16	100
In	C4:7C:8D:64:76:67	2019-09-21 03:40:02	Flower care	19.4	21	68	146	33
Out	C4:7C:8D:64:5D:17	2019-09-21 03:40:05	Flower care	20.0	7	52	16	100
In	C4:7C:8D:64:76:67	2019-09-21 03:50:01	Flower care	19.2	21	45	144	31
Out	C4:7C:8D:64:5D:17	2019-09-21 03:50:05	Flower care	19.8	8	52	16	100
In	C4:7C:8D:64:76:67	2019-09-21 04:00:01	Flower care	19.3	21	68	144	32
Out	C4:7C:8D:64:5D:17	2019-09-21 04:00:03	Flower care	19.8	6	53	16	100
In	C4:7C:8D:64:76:67	2019-09-21 04:10:02	Flower care	19.2	21	65	144	32
Out	C4:7C:8D:64:5D:17	2019-09-21 04:10:04	Flower care	19.7	6	73	12	100
In	C4:7C:8D:64:76:67	2019-09-21 04:20:02	Flower care	19.2	20	66	143	32
Out	C4:7C:8D:64:5D:17	2019-09-21 04:20:04	Flower care	19.7	8	32	16	100
In	C4:7C:8D:64:76:67	2019-09-21 04:30:01	Flower care	18.8	20	0	145	32
Out	C4:7C:8D:64:5D:17	2019-09-21 04:30:04	Flower care	19.7	6	52	14	100
In	C4:7C:8D:64:76:67	2019-09-21 04:40:02	Flower care	19.1	21	87	143	31
Out	C4:7C:8D:64:5D:17	2019-09-21 04:40:05	Flower care	19.6	7	50	16	100
In	C4:7C:8D:64:76:67	2019-09-21 04:50:02	Flower care	19.0	21	65	143	32
Out	C4:7C:8D:64:5D:17	2019-09-21 04:50:04	Flower care	19.5	7	52	14	100
In	C4:7C:8D:64:76:67	2019-09-21 05:00:02	Flower care	18.9	21	66	143	31
Out	C4:7C:8D:64:5D:17	2019-09-21 05:00:04	Flower care	19.5	6	53	14	100
In	C4:7C:8D:64:76:67	2019-09-21 05:10:02	Flower care	19.0	21	47	142	32
Out	C4:7C:8D:64:5D:17	2019-09-21 05:10:05	Flower care	19.5	8	52	12	100
In	C4:7C:8D:64:76:67	2019-09-21 05:20:02	Flower care	18.9	21	66	143	31
Out	C4:7C:8D:64:5D:17	2019-09-21 05:20:04	Flower care	19.5	7	52	14	100
In	C4:7C:8D:64:76:67	2019-09-21 05:30:01	Flower care	18.9	21	47	140	32
Out	C4:7C:8D:64:5D:17	2019-09-21 05:30:05	Flower care	19.5	7	52	12	100
In	C4:7C:8D:64:76:67	2019-09-21 05:40:02	Flower care	18.8	21	66	143	31
Out	C4:7C:8D:64:5D:17	2019-09-21 05:40:05	Flower care	19.3	8	55	14	100
In	C4:7C:8D:64:76:67	2019-09-21 05:50:02	Flower care	18.9	21	87	140	31
Out	C4:7C:8D:64:5D:17	2019-09-21 05:50:04	Flower care	19.3	8	71	14	100
In	C4:7C:8D:64:76:67	2019-09-21 06:00:02	Flower care	18.8	21	130	141	31
Out	C4:7C:8D:64:5D:17	2019-09-21 06:00:05	Flower care	19.4	8	105	12	100
In	C4:7C:8D:64:76:67	2019-09-21 06:10:02	Flower care	18.6	21	195	141	31
Out	C4:7C:8D:64:5D:17	2019-09-21 06:10:07	Flower care	19.3	7	187	14	100
In	C4:7C:8D:64:76:67	2019-09-21 06:20:01	Flower care	18.8	21	348	141	31
Out	C4:7C:8D:64:5D:17	2019-09-21 06:20:03	Flower care	19.3	8	261	14	100
In	C4:7C:8D:64:76:67	2019-09-21 06:30:02	Flower care	18.9	21	576	140	31
Out	C4:7C:8D:64:5D:17	2019-09-21 06:30:05	Flower care	19.4	8	437	12	100
In	C4:7C:8D:64:76:67	2019-09-21 06:40:02	Flower care	19.1	21	776	140	32
Out	C4:7C:8D:64:5D:17	2019-09-21 06:40:06	Flower care	19.6	8	561	14	100
In	C4:7C:8D:64:76:67	2019-09-21 06:50:02	Flower care	19.1	21	894	142	32
Out	C4:7C:8D:64:5D:17	2019-09-21 06:50:05	Flower care	19.7	8	684	14	100
In	C4:7C:8D:64:76:67	2019-09-21 07:00:02	Flower care	19.2	20	1197	140	32
Out	C4:7C:8D:64:5D:17	2019-09-21 07:00:05	Flower care	19.8	8	878	13	100
In	C4:7C:8D:64:76:67	2019-09-21 07:10:02	Flower care	19.4	21	1361	141	32
Out	C4:7C:8D:64:5D:17	2019-09-21 07:10:05	Flower care	20.0	8	1034	13	100
In	C4:7C:8D:64:76:67	2019-09-21 07:20:01	Flower care	19.9	20	1516	140	33
Out	C4:7C:8D:64:5D:17	2019-09-21 07:20:04	Flower care	20.2	8	1136	12	100
In	C4:7C:8D:64:76:67	2019-09-21 07:30:02	Flower care	20.2	20	1642	139	33
Out	C4:7C:8D:64:5D:17	2019-09-21 07:30:06	Flower care	20.4	8	1246	12	100
In	C4:7C:8D:64:76:67	2019-09-21 07:40:02	Flower care	20.4	21	1742	139	35
Out	C4:7C:8D:64:5D:17	2019-09-21 07:40:05	Flower care	20.7	8	1323	13	100
In	C4:7C:8D:64:76:67	2019-09-21 07:50:02	Flower care	20.4	21	1821	140	35
Out	C4:7C:8D:64:5D:17	2019-09-21 07:50:07	Flower care	20.9	8	1391	15	100
In	C4:7C:8D:64:76:67	2019-09-21 08:00:02	Flower care	20.9	21	1937	140	36
Out	C4:7C:8D:64:5D:17	2019-09-21 08:00:07	Flower care	21.2	8	1471	15	100
In	C4:7C:8D:64:76:67	2019-09-21 08:10:02	Flower care	21.1	21	2012	142	38
Out	C4:7C:8D:64:5D:17	2019-09-21 08:10:07	Flower care	21.4	8	1550	15	100
In	C4:7C:8D:64:76:67	2019-09-21 08:20:02	Flower care	21.3	21	2106	141	37
Out	C4:7C:8D:64:5D:17	2019-09-21 08:20:06	Flower care	21.7	8	1605	13	100
In	C4:7C:8D:64:76:67	2019-09-21 08:30:02	Flower care	21.4	21	2163	142	37
Out	C4:7C:8D:64:5D:17	2019-09-21 08:30:08	Flower care	21.9	8	1682	15	100
In	C4:7C:8D:64:76:67	2019-09-21 08:40:02	Flower care	21.8	21	2172	142	37
Out	C4:7C:8D:64:5D:17	2019-09-21 08:40:07	Flower care	22.2	8	1677	15	100
In	C4:7C:8D:64:76:67	2019-09-21 08:50:02	Flower care	22.1	21	2069	141	38
Out	C4:7C:8D:64:5D:17	2019-09-21 08:50:04	Flower care	22.5	8	1550	15	100
In	C4:7C:8D:64:76:67	2019-09-21 09:00:02	Flower care	22.3	21	1815	141	39
Out	C4:7C:8D:64:5D:17	2019-09-21 09:00:06	Flower care	22.8	8	1365	15	100
In	C4:7C:8D:64:76:67	2019-09-21 09:10:02	Flower care	22.6	21	2168	143	39
Out	C4:7C:8D:64:5D:17	2019-09-21 09:10:05	Flower care	23.1	8	1662	15	100
In	C4:7C:8D:64:76:67	2019-09-21 09:20:02	Flower care	22.8	22	2335	143	39
Out	C4:7C:8D:64:5D:17	2019-09-21 09:20:07	Flower care	23.2	8	1779	15	100
In	C4:7C:8D:64:76:67	2019-09-21 09:30:02	Flower care	23.1	22	2199	143	41
Out	C4:7C:8D:64:5D:17	2019-09-21 09:30:06	Flower care	23.7	8	1748	16	100
In	C4:7C:8D:64:76:67	2019-09-21 09:40:02	Flower care	23.3	22	1893	143	41
Out	C4:7C:8D:64:5D:17	2019-09-21 09:40:06	Flower care	23.9	7	1512	15	100
In	C4:7C:8D:64:76:67	2019-09-21 09:50:02	Flower care	23.3	21	1760	143	42
Out	C4:7C:8D:64:5D:17	2019-09-21 09:50:04	Flower care	24.1	8	1460	14	100
In	C4:7C:8D:64:76:67	2019-09-21 10:00:02	Flower care	23.8	21	1881	143	43
Out	C4:7C:8D:64:5D:17	2019-09-21 10:00:05	Flower care	24.3	8	1546	16	100
In	C4:7C:8D:64:76:67	2019-09-21 10:10:02	Flower care	24.0	21	1782	143	42
Out	C4:7C:8D:64:5D:17	2019-09-21 10:10:07	Flower care	24.7	7	1496	14	100
In	C4:7C:8D:64:76:67	2019-09-21 10:20:02	Flower care	24.3	21	1838	144	43
Out	C4:7C:8D:64:5D:17	2019-09-21 10:20:05	Flower care	24.9	7	1511	14	100
In	C4:7C:8D:64:76:67	2019-09-21 10:30:02	Flower care	24.5	21	2046	143	43
Out	C4:7C:8D:64:5D:17	2019-09-21 10:30:06	Flower care	25.2	7	1779	15	100
In	C4:7C:8D:64:76:67	2019-09-21 10:40:02	Flower care	24.8	21	1893	143	44
Out	C4:7C:8D:64:5D:17	2019-09-21 10:40:04	Flower care	25.5	7	1583	16	100
In	C4:7C:8D:64:76:67	2019-09-21 10:50:02	Flower care	24.9	21	1860	144	45
Out	C4:7C:8D:64:5D:17	2019-09-21 10:50:04	Flower care	25.8	8	1581	14	100
In	C4:7C:8D:64:76:67	2019-09-21 11:00:02	Flower care	25.5	21	2410	143	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:00:04	Flower care	25.9	6	2088	15	100
In	C4:7C:8D:64:76:67	2019-09-21 11:10:02	Flower care	25.6	21	2337	142	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:10:05	Flower care	26.0	7	2040	16	100
In	C4:7C:8D:64:76:67	2019-09-21 11:20:02	Flower care	25.9	22	2277	144	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:20:05	Flower care	26.3	7	1983	16	100
In	C4:7C:8D:64:76:67	2019-09-21 11:30:02	Flower care	25.6	21	1799	143	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:30:04	Flower care	26.2	7	1587	16	100
In	C4:7C:8D:64:76:67	2019-09-21 11:40:02	Flower care	25.9	22	1659	144	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:40:04	Flower care	26.4	7	1432	15	100
In	C4:7C:8D:64:76:67	2019-09-21 11:50:02	Flower care	25.9	21	1592	144	45
Out	C4:7C:8D:64:5D:17	2019-09-21 11:50:04	Flower care	26.5	6	1425	16	100
In	C4:7C:8D:64:76:67	2019-09-21 12:00:02	Flower care	26.2	22	1592	145	45
Out	C4:7C:8D:64:5D:17	2019-09-21 12:00:05	Flower care	26.8	7	1357	16	100
In	C4:7C:8D:64:76:67	2019-09-21 12:10:02	Flower care	26.5	22	1543	144	47
Out	C4:7C:8D:64:5D:17	2019-09-21 12:10:07	Flower care	27.1	8	1326	15	100
In	C4:7C:8D:64:76:67	2019-09-21 12:20:02	Flower care	26.7	22	1624	144	47
Out	C4:7C:8D:64:5D:17	2019-09-21 12:20:04	Flower care	27.2	8	1367	16	100
In	C4:7C:8D:64:76:67	2019-09-21 12:30:02	Flower care	26.5	22	1581	144	47
Out	C4:7C:8D:64:5D:17	2019-09-21 12:30:05	Flower care	27.2	8	1371	16	100
In	C4:7C:8D:64:76:67	2019-09-21 12:40:02	Flower care	26.9	22	1526	144	47
Out	C4:7C:8D:64:5D:17	2019-09-21 12:40:08	Flower care	27.4	7	1292	15	100
In	C4:7C:8D:64:76:67	2019-09-21 12:50:02	Flower care	27.0	22	1522	143	47
Out	C4:7C:8D:64:5D:17	2019-09-21 12:50:05	Flower care	27.5	8	1323	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:00:02	Flower care	26.9	22	1543	145	47
Out	C4:7C:8D:64:5D:17	2019-09-21 13:00:06	Flower care	27.4	8	1319	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:10:02	Flower care	27.1	22	1538	144	48
Out	C4:7C:8D:64:5D:17	2019-09-21 13:10:06	Flower care	27.8	8	1352	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:20:02	Flower care	27.1	22	1543	144	48
Out	C4:7C:8D:64:5D:17	2019-09-21 13:20:05	Flower care	27.8	8	1322	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:30:02	Flower care	27.3	22	1522	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 13:30:05	Flower care	28.0	8	1338	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:40:02	Flower care	27.2	22	1526	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 13:40:04	Flower care	27.9	8	1292	15	100
In	C4:7C:8D:64:76:67	2019-09-21 13:50:02	Flower care	27.1	22	1538	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 13:50:07	Flower care	27.8	8	1338	13	100
In	C4:7C:8D:64:76:67	2019-09-21 14:00:02	Flower care	27.2	22	1575	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:00:06	Flower care	27.9	8	1348	15	100
In	C4:7C:8D:64:76:67	2019-09-21 14:10:02	Flower care	27.2	22	1575	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:10:06	Flower care	27.9	8	1378	14	100
In	C4:7C:8D:64:76:67	2019-09-21 14:20:02	Flower care	27.3	22	1639	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:20:06	Flower care	27.9	8	1409	14	100
In	C4:7C:8D:64:76:67	2019-09-21 14:30:02	Flower care	27.2	22	1782	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:30:04	Flower care	28.0	8	1588	14	100
In	C4:7C:8D:64:76:67	2019-09-21 14:40:02	Flower care	27.5	22	1962	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:40:04	Flower care	28.2	8	1717	14	100
In	C4:7C:8D:64:76:67	2019-09-21 14:50:02	Flower care	27.5	22	1988	143	48
Out	C4:7C:8D:64:5D:17	2019-09-21 14:50:05	Flower care	28.1	8	1744	14	100
In	C4:7C:8D:64:76:67	2019-09-21 15:00:02	Flower care	27.5	22	1897	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 15:00:06	Flower care	28.1	8	1642	14	100
In	C4:7C:8D:64:76:67	2019-09-21 15:10:02	Flower care	27.6	22	1860	144	49
Out	C4:7C:8D:64:5D:17	2019-09-21 15:10:04	Flower care	28.1	8	1618	14	100
In	C4:7C:8D:64:76:67	2019-09-21 15:20:02	Flower care	27.5	22	1865	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 15:20:04	Flower care	28.2	8	1612	13	100
In	C4:7C:8D:64:76:67	2019-09-21 15:30:02	Flower care	27.7	22	2036	144	49
Out	C4:7C:8D:64:5D:17	2019-09-21 15:30:04	Flower care	28.2	8	1805	15	100
In	C4:7C:8D:64:76:67	2019-09-21 15:40:02	Flower care	27.6	22	2083	144	48
Out	C4:7C:8D:64:5D:17	2019-09-21 15:40:05	Flower care	28.1	8	1830	14	100
In	C4:7C:8D:64:76:67	2019-09-21 15:50:02	Flower care	27.4	22	2063	145	49
Out	C4:7C:8D:64:5D:17	2019-09-21 15:50:04	Flower care	28.2	8	1825	13	100
In	C4:7C:8D:64:76:67	2019-09-21 16:00:02	Flower care	27.6	22	2165	144	49
Out	C4:7C:8D:64:5D:17	2019-09-21 16:00:04	Flower care	28.2	8	1874	12	100
In	C4:7C:8D:64:76:67	2019-09-21 16:10:02	Flower care	27.4	22	2132	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 16:10:06	Flower care	28.2	8	1880	13	100
In	C4:7C:8D:64:76:67	2019-09-21 16:20:02	Flower care	27.3	22	2169	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 16:20:05	Flower care	28.0	8	1860	13	100
In	C4:7C:8D:64:76:67	2019-09-21 16:30:01	Flower care	27.4	22	2619	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 16:30:06	Flower care	28.1	8	2382	13	100
In	C4:7C:8D:64:76:67	2019-09-21 16:40:02	Flower care	27.3	22	2072	145	48
Out	C4:7C:8D:64:5D:17	2019-09-21 16:40:05	Flower care	28.0	8	1830	13	100
In	C4:7C:8D:64:76:67	2019-09-21 16:50:01	Flower care	27.1	22	1697	146	48
Out	C4:7C:8D:64:5D:17	2019-09-21 16:50:05	Flower care	27.9	8	1514	11	100
In	C4:7C:8D:64:76:67	2019-09-21 17:00:01	Flower care	27.1	21	1670	143	48
Out	C4:7C:8D:64:5D:17	2019-09-21 17:00:06	Flower care	27.5	8	1464	12	100
In	C4:7C:8D:64:76:67	2019-09-21 17:10:02	Flower care	26.9	21	1506	144	48
Out	C4:7C:8D:64:5D:17	2019-09-21 17:10:04	Flower care	27.4	8	1359	12	100
In	C4:7C:8D:64:76:67	2019-09-21 17:20:02	Flower care	26.7	21	1194	144	48
Out	C4:7C:8D:64:5D:17	2019-09-21 17:20:04	Flower care	27.3	8	1060	12	100
In	C4:7C:8D:64:76:67	2019-09-21 17:30:01	Flower care	26.5	21	892	145	47
Out	C4:7C:8D:64:5D:17	2019-09-21 17:30:05	Flower care	27.0	8	792	11	100
In	C4:7C:8D:64:76:67	2019-09-21 17:40:01	Flower care	26.2	21	529	145	45
Out	C4:7C:8D:64:5D:17	2019-09-21 17:40:07	Flower care	26.7	8	473	10	100
In	C4:7C:8D:64:76:67	2019-09-21 17:50:01	Flower care	25.8	21	373	146	45
Out	C4:7C:8D:64:5D:17	2019-09-21 17:50:04	Flower care	26.3	8	365	11	100
In	C4:7C:8D:64:76:67	2019-09-21 18:00:01	Flower care	25.6	21	240	145	45
Out	C4:7C:8D:64:5D:17	2019-09-21 18:00:03	Flower care	26.1	8	209	11	100
In	C4:7C:8D:64:76:67	2019-09-21 18:10:01	Flower care	25.4	21	154	144	45
Out	C4:7C:8D:64:5D:17	2019-09-21 18:10:04	Flower care	25.9	8	167	11	100
In	C4:7C:8D:64:76:67	2019-09-21 18:20:02	Flower care	25.1	21	102	144	44
Out	C4:7C:8D:64:5D:17	2019-09-21 18:20:04	Flower care	25.7	8	81	11	100
In	C4:7C:8D:64:76:67	2019-09-21 18:30:02	Flower care	24.9	21	42	144	44
Out	C4:7C:8D:64:5D:17	2019-09-21 18:30:05	Flower care	25.5	8	65	10	100
In	C4:7C:8D:64:76:67	2019-09-21 18:40:02	Flower care	24.7	21	61	144	44
Out	C4:7C:8D:64:5D:17	2019-09-21 18:40:04	Flower care	25.2	8	66	10	100
In	C4:7C:8D:64:76:67	2019-09-21 18:50:02	Flower care	24.5	21	42	144	44
Out	C4:7C:8D:64:5D:17	2019-09-21 18:50:05	Flower care	25.1	8	65	9	100
In	C4:7C:8D:64:76:67	2019-09-21 19:00:02	Flower care	24.4	21	61	143	44
Out	C4:7C:8D:64:5D:17	2019-09-21 19:00:05	Flower care	25.0	8	66	10	100
In	C4:7C:8D:64:76:67	2019-09-21 19:10:02	Flower care	24.3	21	39	142	43
Out	C4:7C:8D:64:5D:17	2019-09-21 19:10:05	Flower care	25.0	8	65	9	100
In	C4:7C:8D:64:76:67	2019-09-21 19:20:01	Flower care	23.9	21	0	145	44
Out	C4:7C:8D:64:5D:17	2019-09-21 19:20:06	Flower care	24.7	8	66	9	100
In	C4:7C:8D:64:76:67	2019-09-21 19:30:02	Flower care	24.2	21	39	141	43
Out	C4:7C:8D:64:5D:17	2019-09-21 19:30:05	Flower care	24.7	8	66	9	100
In	C4:7C:8D:64:76:67	2019-09-21 19:40:02	Flower care	24.0	21	60	142	43
Out	C4:7C:8D:64:5D:17	2019-09-21 19:40:05	Flower care	24.7	8	26	9	100
In	C4:7C:8D:64:76:67	2019-09-21 19:50:01	Flower care	23.8	21	42	141	43
Out	C4:7C:8D:64:5D:17	2019-09-21 19:50:04	Flower care	24.5	8	48	9	100
In	C4:7C:8D:64:76:67	2019-09-21 20:00:02	Flower care	23.6	21	61	141	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:00:06	Flower care	24.2	8	47	9	100
In	C4:7C:8D:64:76:67	2019-09-21 20:10:02	Flower care	23.4	21	39	143	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:10:05	Flower care	24.1	8	65	9	100
In	C4:7C:8D:64:76:67	2019-09-21 20:20:02	Flower care	23.2	21	24	143	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:20:06	Flower care	24.0	8	13	10	100
In	C4:7C:8D:64:76:67	2019-09-21 20:30:02	Flower care	23.4	21	39	141	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:30:04	Flower care	24.1	8	47	6	100
In	C4:7C:8D:64:76:67	2019-09-21 20:40:02	Flower care	23.1	21	24	142	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:40:07	Flower care	23.9	8	48	7	100
In	C4:7C:8D:64:76:67	2019-09-21 20:50:02	Flower care	23.4	20	43	139	42
Out	C4:7C:8D:64:5D:17	2019-09-21 20:50:05	Flower care	23.9	8	47	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:00:02	Flower care	23.4	21	63	141	42
Out	C4:7C:8D:64:5D:17	2019-09-21 21:00:07	Flower care	23.9	7	48	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:10:02	Flower care	23.0	20	60	138	42
Out	C4:7C:8D:64:5D:17	2019-09-21 21:10:04	Flower care	23.7	8	47	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:20:01	Flower care	22.6	20	0	140	41
Out	C4:7C:8D:64:5D:17	2019-09-21 21:20:04	Flower care	23.5	7	66	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:30:02	Flower care	22.6	20	21	140	41
Out	C4:7C:8D:64:5D:17	2019-09-21 21:30:07	Flower care	23.1	7	48	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:40:02	Flower care	22.5	20	61	140	39
Out	C4:7C:8D:64:5D:17	2019-09-21 21:40:06	Flower care	22.9	7	47	7	100
In	C4:7C:8D:64:76:67	2019-09-21 21:50:02	Flower care	22.3	20	63	139	39
Out	C4:7C:8D:64:5D:17	2019-09-21 21:50:06	Flower care	22.7	7	66	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:00:02	Flower care	21.9	20	0	141	39
Out	C4:7C:8D:64:5D:17	2019-09-21 22:00:05	Flower care	22.6	7	32	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:10:02	Flower care	22.1	20	40	140	38
Out	C4:7C:8D:64:5D:17	2019-09-21 22:10:04	Flower care	22.6	7	66	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:20:02	Flower care	22.0	20	42	139	38
Out	C4:7C:8D:64:5D:17	2019-09-21 22:20:06	Flower care	22.5	7	32	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:30:02	Flower care	21.9	20	65	140	38
Out	C4:7C:8D:64:5D:17	2019-09-21 22:30:07	Flower care	22.4	7	52	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:40:02	Flower care	21.9	20	65	138	38
Out	C4:7C:8D:64:5D:17	2019-09-21 22:40:04	Flower care	22.4	7	48	7	100
In	C4:7C:8D:64:76:67	2019-09-21 22:50:02	Flower care	21.8	20	65	138	37
Out	C4:7C:8D:64:5D:17	2019-09-21 22:50:04	Flower care	22.3	6	68	6	100
In	C4:7C:8D:64:76:67	2019-09-21 23:00:02	Flower care	21.6	20	63	137	37
Out	C4:7C:8D:64:5D:17	2019-09-21 23:00:05	Flower care	22.3	6	52	6	100
In	C4:7C:8D:64:76:67	2019-09-21 23:10:02	Flower care	21.4	20	4	138	37
Out	C4:7C:8D:64:5D:17	2019-09-21 23:10:05	Flower care	22.1	6	52	7	100
In	C4:7C:8D:64:76:67	2019-09-21 23:20:02	Flower care	21.6	20	63	137	38
Out	C4:7C:8D:64:5D:17	2019-09-21 23:20:04	Flower care	22.1	7	52	7	100
In	C4:7C:8D:64:76:67	2019-09-21 23:30:02	Flower care	21.4	19	65	138	37
Out	C4:7C:8D:64:5D:17	2019-09-21 23:30:04	Flower care	22.0	7	68	7	100
In	C4:7C:8D:64:76:67	2019-09-21 23:40:02	Flower care	21.3	20	43	138	37
Out	C4:7C:8D:64:5D:17	2019-09-21 23:40:04	Flower care	21.9	7	32	7	100
In	C4:7C:8D:64:76:67	2019-09-21 23:50:02	Flower care	21.4	20	43	138	37
Out	C4:7C:8D:64:5D:17	2019-09-21 23:50:05	Flower care	22.0	7	68	6	100
In	C4:7C:8D:64:76:67	2019-09-22 00:00:02	Flower care	21.4	20	68	135	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:00:07	Flower care	22.0	7	47	5	100
In	C4:7C:8D:64:76:67	2019-09-22 00:10:02	Flower care	21.3	20	40	135	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:10:07	Flower care	21.9	7	69	7	100
In	C4:7C:8D:64:76:67	2019-09-22 00:20:02	Flower care	21.4	20	66	135	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:20:07	Flower care	21.9	7	32	6	100
In	C4:7C:8D:64:76:67	2019-09-22 00:30:02	Flower care	21.4	20	63	135	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:30:05	Flower care	21.9	7	69	7	100
In	C4:7C:8D:64:76:67	2019-09-22 00:40:02	Flower care	21.2	20	43	137	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:40:09	Flower care	21.8	7	30	6	100
In	C4:7C:8D:64:76:67	2019-09-22 00:50:02	Flower care	21.2	20	42	135	37
Out	C4:7C:8D:64:5D:17	2019-09-22 00:50:05	Flower care	21.7	7	50	6	100
In	C4:7C:8D:64:76:67	2019-09-22 01:00:02	Flower care	21.1	20	66	135	36
Out	C4:7C:8D:64:5D:17	2019-09-22 01:00:04	Flower care	21.7	7	30	6	100
In	C4:7C:8D:64:76:67	2019-09-22 01:10:02	Flower care	21.0	20	63	135	36
Out	C4:7C:8D:64:5D:17	2019-09-22 01:10:05	Flower care	21.4	7	68	6	100
In	C4:7C:8D:64:76:67	2019-09-22 01:20:02	Flower care	20.8	19	43	136	36
Out	C4:7C:8D:64:5D:17	2019-09-22 01:20:04	Flower care	21.4	7	50	6	100
In	C4:7C:8D:64:76:67	2019-09-22 01:30:02	Flower care	20.9	19	65	135	35
